client_id,first_name,last_name,gender,age,geography,tenure_years,credit_score,salary_monthly_rub,balance_rub,n_products,has_credit_card,is_active_member,will_churn,churn_date
2837,Ирина,Петрова,F,18,Регион,3,834,30000,161288,2,1,1,0,
2838,Никита,Новиков,M,37,Москва,6,501,62343,574987,1,0,0,0,
2839,Андрей,Козлов,M,58,Санкт-Петербург,0,754,215958,147183,1,1,1,0,
2840,Сергей,Голубев,M,46,Регион,8,625,102563,270573,1,1,0,0,
2841,Анна,Воробьёва,F,43,Санкт-Петербург,0,777,53198,0,1,0,1,0,
2842,Артём,Морозов,M,25,Санкт-Петербург,3,467,96693,204553,1,1,1,0,
2843,Максим,Соколов,M,29,Регион,10,673,58184,5845,1,1,1,0,
2844,Кирилл,Зайцев,M,54,Москва,4,609,144325,0,1,1,1,0,
2845,Дмитрий,Соловьёв,M,44,Москва,8,716,98003,4901,3,1,1,0,
2846,Екатерина,Семёнова,F,49,Санкт-Петербург,2,656,35600,0,1,1,0,0,
2847,Андрей,Попов,M,39,Санкт-Петербург,9,652,69080,16338,2,1,1,0,
2848,Сергей,Волков,M,35,Регион,3,639,76970,0,2,0,1,1,2026-01-05
2849,Наталья,Морозова,F,47,Москва,2,806,79290,33633,1,0,1,0,
2850,Кирилл,Попов,M,41,Регион,0,633,72493,141558,1,1,0,1,2026-03-29
2851,Андрей,Волков,M,36,Регион,3,736,84023,252072,3,1,0,1,2026-03-25
2852,Дмитрий,Виноградов,M,21,Регион,6,713,76989,0,2,0,1,0,
2853,Екатерина,Зайцева,F,49,Москва,0,739,38843,133453,1,1,1,0,
2854,Андрей,Голубев,M,43,Москва,1,549,45529,4261,1,1,0,1,2026-04-20
2855,Светлана,Соловьёва,F,31,Регион,3,721,51405,0,2,1,1,0,
2856,Ирина,Богданова,F,52,Регион,7,684,63406,0,2,1,1,1,2026-01-24
2857,Татьяна,Козлова,F,41,Москва,6,531,51506,34256,2,1,1,0,
2858,Андрей,Соловьёв,M,41,Москва,0,629,116044,52568,1,0,0,0,
2859,Наталья,Соловьёва,F,49,Регион,0,850,33655,0,1,1,0,0,
2860,Иван,Кузнецов,M,46,Санкт-Петербург,0,611,30000,0,1,1,0,0,
2861,Кирилл,Голубев,M,42,Санкт-Петербург,3,613,194874,28546,2,1,0,0,
2862,Ксения,Богданова,F,36,Регион,3,695,36662,98033,2,1,0,0,
2863,Максим,Волков,M,62,Москва,1,596,115870,0,2,1,0,1,2026-03-19
2864,Алексей,Морозов,M,29,Москва,4,664,86263,0,2,1,1,0,
2865,Павел,Соловьёв,M,47,Регион,6,605,37446,0,2,1,0,0,
2866,Александр,Виноградов,M,37,Регион,7,690,55283,97302,1,1,1,1,2026-02-07
2867,Дмитрий,Смирнов,M,43,Москва,10,644,50556,51389,1,1,1,0,
2868,Екатерина,Смирнова,F,53,Регион,7,845,74149,302774,1,0,0,0,
2869,Наталья,Лебедева,F,34,Москва,10,655,37780,17682,1,0,0,0,
2870,Дмитрий,Воробьёв,M,45,Москва,10,628,53857,175120,1,1,0,0,
2871,Юлия,Козлова,F,41,Регион,9,753,58551,160476,1,1,1,0,
2872,Михаил,Васильев,M,30,Москва,3,511,115971,36844,1,0,0,1,2026-04-03
2873,Андрей,Голубев,M,53,Москва,0,819,46786,87625,1,1,1,0,
2874,Артём,Соловьёв,M,47,Регион,0,551,33343,157055,1,1,1,1,2026-04-23
2875,Андрей,Петров,M,33,Москва,9,769,43182,43039,1,0,0,0,
2876,Павел,Зайцев,M,51,Москва,9,796,74624,41974,2,0,1,0,
2877,Андрей,Новиков,M,28,Регион,3,597,30000,0,2,1,1,1,2026-02-21
2878,Павел,Соловьёв,M,38,Москва,8,607,122809,1117737,2,1,0,0,
2879,Елена,Зайцева,F,33,Регион,4,639,60584,0,4,0,0,0,
2880,Михаил,Попов,M,47,Москва,0,712,77647,0,1,1,1,0,
2881,Артём,Петров,M,32,Москва,7,550,68289,11829,1,0,1,0,
2882,Дмитрий,Богданов,M,47,Регион,0,639,40118,37672,2,1,1,0,
2883,Анна,Павлова,F,45,Москва,1,619,31278,0,1,1,0,0,
2884,Андрей,Павлов,M,33,Регион,5,535,39329,72653,1,1,1,0,
2885,Мария,Соловьёва,F,60,Регион,0,545,30000,150354,2,1,0,0,
2886,Александр,Волков,M,29,Регион,3,663,73788,0,1,1,0,0,
2887,Максим,Семёнов,M,21,Москва,8,661,54304,82364,3,1,0,1,2026-02-23
2888,Екатерина,Иванова,F,48,Москва,6,574,30000,0,2,1,1,0,
2889,Михаил,Павлов,M,18,Регион,0,658,41361,646199,3,1,1,0,
2890,Андрей,Богданов,M,56,Санкт-Петербург,2,585,88546,0,1,1,0,0,
2891,Максим,Семёнов,M,39,Регион,10,781,130068,156593,1,1,0,1,2026-03-10
2892,Наталья,Воробьёва,F,21,Регион,10,640,30000,65401,1,1,1,0,
2893,Екатерина,Морозова,F,27,Москва,10,760,219001,222019,2,0,1,0,
2894,Дарья,Виноградова,F,18,Москва,5,481,33670,150660,1,0,0,0,
2895,Екатерина,Зайцева,F,43,Регион,4,682,30000,0,1,1,1,0,
2896,Никита,Голубев,M,22,Санкт-Петербург,8,710,171867,233437,1,1,0,0,
2897,Елена,Петрова,F,44,Москва,10,636,32064,145989,3,1,1,0,
2898,Сергей,Иванов,M,34,Санкт-Петербург,1,596,149388,15945,2,1,1,0,
2899,Ксения,Семёнова,F,32,Регион,9,635,40177,105410,2,1,1,0,
2900,Павел,Волков,M,44,Москва,6,724,50218,25898,2,0,1,0,
2901,Артём,Петров,M,45,Москва,1,529,30000,211072,2,0,0,1,2026-01-05
2902,Татьяна,Кузнецова,F,52,Регион,9,720,128858,15031,1,1,0,1,2026-04-08
2903,Кирилл,Кузнецов,M,30,Регион,0,682,118663,0,1,1,1,1,2025-12-31
2904,Анна,Попова,F,38,Регион,0,624,40284,105810,1,0,0,1,2026-02-19
2905,Сергей,Воробьёв,M,30,Москва,4,628,57243,24925,1,0,1,0,
2906,Светлана,Волкова,F,40,Регион,5,656,89077,89563,2,1,0,0,
2907,Светлана,Воробьёва,F,29,Регион,4,816,45123,248022,1,1,1,0,
2908,Алексей,Кузнецов,M,33,Регион,2,685,135745,0,2,0,1,0,
2909,Светлана,Морозова,F,33,Москва,7,556,56190,139723,2,1,1,0,
2910,Ирина,Волкова,F,42,Москва,5,606,43840,181527,1,0,0,1,2026-02-08
2911,Ксения,Голубева,F,38,Санкт-Петербург,1,536,30000,27423,1,1,0,0,
2912,Максим,Иванов,M,44,Москва,8,461,30000,0,3,1,0,0,
2913,Юлия,Новикова,F,37,Москва,3,534,85232,0,2,1,0,0,
2914,Юлия,Попова,F,31,Регион,7,662,68959,96973,2,1,0,0,
2915,Максим,Семёнов,M,40,Москва,3,777,97677,14402,1,0,1,0,
2916,Сергей,Новиков,M,27,Регион,8,750,42714,18236,2,0,1,0,
2917,Кирилл,Иванов,M,45,Санкт-Петербург,3,534,30000,426805,1,1,0,0,
2918,Екатерина,Петрова,F,35,Регион,2,570,44454,244641,1,1,1,1,2026-01-09
2919,Никита,Кузнецов,M,40,Москва,0,556,203364,128556,1,0,1,1,2026-01-06
2920,Мария,Иванова,F,41,Регион,9,392,33561,291256,1,1,1,0,
2921,Татьяна,Лебедева,F,57,Санкт-Петербург,7,633,58580,20109,3,0,1,0,
2922,Сергей,Богданов,M,43,Регион,6,730,30000,0,2,0,0,0,
2923,Иван,Васильев,M,39,Москва,6,625,43830,67156,1,1,1,0,
2924,Мария,Попова,F,30,Москва,0,523,46707,39174,2,1,1,0,
2925,Артём,Петров,M,48,Регион,4,565,73065,0,1,1,0,0,
2926,Светлана,Соколова,F,35,Москва,9,617,49475,478974,1,1,1,0,
2927,Светлана,Семёнова,F,20,Регион,3,727,30000,46386,1,0,1,0,
2928,Ирина,Кузнецова,F,36,Москва,0,632,40201,169527,1,1,1,0,
2929,Кирилл,Павлов,M,40,Москва,9,713,52977,147075,1,1,0,0,
2930,Наталья,Голубева,F,28,Санкт-Петербург,0,642,32935,346109,3,1,0,1,2026-01-02
2931,Ксения,Павлова,F,37,Санкт-Петербург,7,674,35936,238234,2,1,1,1,2026-03-26
2932,Максим,Волков,M,37,Санкт-Петербург,9,556,109438,0,3,1,1,0,
2933,Ирина,Соколова,F,37,Санкт-Петербург,8,581,41154,21631,1,1,1,0,
2934,Юлия,Васильева,F,53,Регион,0,524,77962,0,1,1,0,0,
2935,Екатерина,Волкова,F,22,Регион,9,710,53843,427756,2,0,1,1,2026-01-05
2936,Андрей,Иванов,M,62,Москва,0,621,30000,1897007,2,0,0,1,2026-02-22
2937,Артём,Воробьёв,M,38,Москва,9,350,49032,319213,2,0,1,0,
2938,Никита,Семёнов,M,45,Москва,0,698,71296,45863,2,1,0,0,
2939,Никита,Иванов,M,40,Регион,5,747,169748,53597,1,0,1,1,2026-04-27
2940,Артём,Новиков,M,18,Москва,9,569,37671,0,2,1,0,0,
2941,Елена,Васильева,F,25,Регион,2,698,56889,37270,2,1,0,1,2026-04-20
2942,Александр,Виноградов,M,32,Санкт-Петербург,0,629,103306,0,2,1,1,1,2026-02-10
2943,Екатерина,Васильева,F,50,Регион,0,438,127556,199922,2,1,1,0,
2944,Михаил,Кузнецов,M,21,Регион,4,845,40565,311462,1,1,1,0,
2945,Андрей,Зайцев,M,28,Санкт-Петербург,3,630,54531,0,1,1,0,0,
2946,Михаил,Волков,M,40,Санкт-Петербург,2,670,116730,4012173,3,1,1,0,
2947,Иван,Новиков,M,44,Москва,5,588,81379,133061,2,0,1,0,
2948,Ксения,Васильева,F,43,Санкт-Петербург,3,620,111309,49052,2,0,1,0,
2949,Екатерина,Виноградова,F,26,Москва,6,666,120916,61744,1,1,0,0,
2950,Ксения,Петрова,F,19,Регион,3,546,83469,43010,1,0,0,1,2026-01-25
2951,Никита,Козлов,M,44,Москва,3,819,65260,1643669,1,0,0,0,
2952,Елена,Соловьёва,F,55,Москва,9,734,40031,3554,1,1,1,0,
2953,Кирилл,Волков,M,34,Москва,8,702,51713,689898,2,1,0,0,
2954,Елена,Голубева,F,24,Санкт-Петербург,8,636,53814,32209,1,1,0,0,
2955,Ирина,Васильева,F,33,Регион,4,574,122933,61731,1,1,0,0,
2956,Иван,Петров,M,43,Москва,9,753,66556,4464,1,1,1,1,2026-03-18
2957,Александр,Новиков,M,35,Москва,3,711,66936,350108,1,1,0,0,
2958,Павел,Волков,M,55,Санкт-Петербург,7,610,32977,255704,2,0,1,0,
2959,Алексей,Соловьёв,M,49,Регион,8,542,123339,0,1,0,1,0,
2960,Екатерина,Лебедева,F,40,Регион,3,492,37782,372891,3,1,1,0,
2961,Светлана,Семёнова,F,18,Москва,6,653,50472,295965,1,1,1,0,
2962,Ольга,Голубева,F,30,Регион,2,625,131353,0,3,1,1,0,
2963,Михаил,Семёнов,M,31,Регион,4,769,101922,8409,1,1,1,0,
2964,Ксения,Васильева,F,29,Регион,5,749,35959,75895,4,1,0,1,2026-01-02
2965,Никита,Новиков,M,40,Санкт-Петербург,7,654,31342,344552,2,1,1,0,
2966,Анна,Семёнова,F,41,Регион,3,642,52985,0,3,1,1,0,
2967,Павел,Соколов,M,18,Санкт-Петербург,7,535,42368,0,3,1,1,1,2026-01-09
2968,Максим,Лебедев,M,48,Москва,7,756,30000,35145,1,0,1,1,2025-12-31
2969,Ксения,Попова,F,38,Москва,9,644,38102,0,1,1,1,0,
2970,Дмитрий,Воробьёв,M,42,Москва,0,711,30000,0,1,1,1,0,
2971,Александр,Васильев,M,47,Москва,5,768,102990,119109,1,0,1,0,
2972,Ирина,Смирнова,F,29,Москва,7,593,99173,264472,1,1,1,1,2026-03-03
2973,Александр,Воробьёв,M,53,Регион,4,567,139499,698644,1,1,1,0,
2974,Дарья,Богданова,F,36,Регион,3,850,74009,126757,1,0,1,0,
2975,Екатерина,Козлова,F,56,Москва,6,709,45753,0,1,1,1,0,
2976,Ольга,Козлова,F,27,Москва,5,622,110641,210763,2,1,0,1,2026-03-12
2977,Светлана,Петрова,F,55,Регион,4,774,39306,69051,2,1,0,0,
2978,Ирина,Голубева,F,27,Санкт-Петербург,10,619,30000,0,3,1,1,1,2026-01-22
2979,Ксения,Морозова,F,69,Москва,4,683,54812,0,1,0,1,0,
2980,Анна,Соловьёва,F,27,Регион,2,593,76621,193115,3,0,0,0,
2981,Юлия,Соловьёва,F,51,Москва,0,648,36784,60097,1,0,0,1,2026-03-23
2982,Дмитрий,Виноградов,M,34,Москва,1,623,31936,198223,1,0,1,0,
2983,Дмитрий,Богданов,M,47,Регион,5,575,46625,0,1,0,1,0,
2984,Дарья,Васильева,F,38,Регион,2,674,76661,198398,1,1,1,0,
2985,Максим,Иванов,M,25,Москва,1,586,54871,283742,1,0,0,0,
2986,Александр,Соловьёв,M,18,Регион,3,708,291239,6992,4,1,1,0,
2987,Михаил,Волков,M,68,Регион,2,620,55180,0,2,1,1,0,
2988,Ксения,Петрова,F,39,Москва,5,478,93938,82187,2,1,1,0,
2989,Максим,Попов,M,18,Регион,0,712,30000,73214,1,1,1,0,
2990,Дарья,Павлова,F,42,Москва,10,714,85147,0,2,1,1,0,
2991,Ксения,Попова,F,46,Санкт-Петербург,10,850,45369,45119,1,1,1,0,
2992,Юлия,Семёнова,F,29,Санкт-Петербург,9,652,59544,0,3,0,1,0,
2993,Павел,Попов,M,29,Москва,1,668,164733,171612,1,1,1,0,
2994,Дарья,Васильева,F,38,Москва,7,698,47889,0,1,1,1,1,2026-03-31
2995,Мария,Волкова,F,52,Регион,0,752,30000,29590,1,1,0,1,2026-01-01
2996,Александр,Голубев,M,39,Москва,7,746,30000,0,2,0,1,0,
2997,Ксения,Семёнова,F,56,Регион,8,682,66419,253947,2,1,0,0,
2998,Кирилл,Иванов,M,52,Москва,3,647,64292,375082,2,1,1,0,
2999,Светлана,Кузнецова,F,35,Регион,5,734,62709,38641,1,1,1,0,
3000,Михаил,Васильев,M,19,Санкт-Петербург,10,643,30000,0,1,1,1,0,
3001,Екатерина,Воробьёва,F,35,Москва,2,521,201957,128549,1,1,1,1,2026-04-15
3002,Ксения,Смирнова,F,44,Регион,5,500,144164,39779,2,1,1,0,
3003,Сергей,Козлов,M,39,Регион,3,621,64744,1714701,1,1,1,0,
3004,Мария,Соловьёва,F,46,Санкт-Петербург,1,662,30000,242109,1,1,0,0,
3005,Максим,Воробьёв,M,48,Санкт-Петербург,7,850,154921,125910,1,1,0,0,
3006,Татьяна,Морозова,F,44,Санкт-Петербург,10,638,118432,0,1,1,0,0,
3007,Наталья,Семёнова,F,35,Санкт-Петербург,6,655,63684,0,2,1,1,0,
3008,Павел,Морозов,M,44,Санкт-Петербург,5,610,122917,133608,1,1,0,0,
3009,Максим,Новиков,M,65,Регион,5,712,44507,12461,1,0,1,0,
3010,Ирина,Зайцева,F,20,Москва,1,678,33653,96605,1,0,0,1,2026-01-23
3011,Кирилл,Васильев,M,44,Санкт-Петербург,2,586,65803,0,1,1,1,0,
3012,Ксения,Кузнецова,F,60,Регион,8,549,30000,93214,1,1,0,1,2026-02-15
3013,Дарья,Смирнова,F,24,Регион,6,610,30758,30267,1,1,0,1,2026-03-02
3014,Татьяна,Богданова,F,50,Москва,2,566,82977,94501,2,1,0,1,2026-01-16
3015,Михаил,Васильев,M,52,Москва,0,627,69147,0,1,1,0,0,
3016,Светлана,Попова,F,20,Москва,2,664,30000,456432,1,1,1,1,2026-01-04
3017,Екатерина,Иванова,F,47,Регион,5,600,46845,26082,1,1,0,1,2026-01-16
3018,Михаил,Виноградов,M,35,Санкт-Петербург,2,795,30000,24031,2,1,1,0,
3019,Максим,Голубев,M,37,Москва,8,766,44661,0,1,1,1,0,
3020,Кирилл,Морозов,M,34,Москва,6,627,41826,0,1,0,0,0,
3021,Павел,Богданов,M,54,Регион,1,554,108590,0,1,0,1,0,
3022,Татьяна,Попова,F,37,Санкт-Петербург,3,647,54498,0,2,1,1,0,
3023,Дмитрий,Воробьёв,M,32,Регион,0,637,51743,247533,1,1,0,1,2026-03-29
3024,Татьяна,Соловьёва,F,33,Москва,0,644,47313,35861,1,1,0,0,
3025,Александр,Козлов,M,34,Москва,8,610,30000,0,2,1,1,0,
3026,Кирилл,Петров,M,25,Москва,4,545,56433,40665,3,1,0,0,
3027,Иван,Петров,M,32,Москва,9,653,79993,16067,2,1,1,0,
3028,Татьяна,Попова,F,39,Санкт-Петербург,2,615,68800,105146,1,0,0,0,
3029,Екатерина,Морозова,F,43,Москва,3,624,90723,112526,2,1,0,0,
3030,Сергей,Иванов,M,52,Москва,5,659,93412,331703,1,1,1,0,
3031,Светлана,Морозова,F,41,Москва,3,643,223877,27714,2,1,1,0,
3032,Андрей,Богданов,M,32,Москва,5,657,30417,0,2,0,0,0,
3033,Александр,Семёнов,M,26,Москва,1,610,68929,147553,2,1,0,0,
3034,Иван,Воробьёв,M,42,Москва,0,686,73723,15405,1,1,0,0,
3035,Елена,Семёнова,F,37,Москва,9,578,49421,0,1,0,0,1,2026-03-20
3036,Екатерина,Новикова,F,37,Регион,2,541,40966,134264,1,1,1,1,2026-01-02
3037,Дарья,Соколова,F,41,Регион,1,561,80762,0,1,1,1,0,
3038,Никита,Воробьёв,M,44,Регион,3,582,76243,21213,2,0,0,1,2026-04-25
3039,Сергей,Соловьёв,M,41,Москва,4,521,31830,90098,1,1,1,0,
3040,Юлия,Козлова,F,36,Регион,5,481,30000,0,2,1,0,1,2026-01-17
3041,Кирилл,Голубев,M,28,Регион,8,700,44580,145837,2,1,0,1,2026-02-11
3042,Ольга,Голубева,F,31,Санкт-Петербург,9,777,39972,0,2,1,1,0,
3043,Ирина,Морозова,F,48,Москва,3,706,85960,75905,2,0,0,0,
3044,Андрей,Новиков,M,33,Регион,2,602,34393,458315,1,1,1,0,
